Customer_ID,Age,Gender,City,Income_Level,Purchase_Mode,Brand_Purchased,Price_Range,Payment_Mode,Purchase_Frequency,Satisfaction_Rating
CUST00306,34,Male,Ahmedabad,High,Offline,HP,Below 30K,Cash,Frequent,1
CUST00307,45,Male,Kolkata,Low,Online,MSI,80K-1.2L,UPI,Frequent,1
CUST00308,47,Male,Delhi,Low,Offline,Lenovo,80K-1.2L,UPI,Occasional,2
CUST00309,46,Female,Kolkata,Low,Online,Apple,Below 30K,UPI,Rare,2
CUST00310,23,Male,Ahmedabad,Low,Online,Acer,30K-50K,UPI,Rare,2
CUST00311,52,Male,Hyderabad,Medium,Online,Asus,50K-80K,UPI,Rare,5
CUST00312,58,Male,Bangalore,High,Online,Samsung,50K-80K,EMI,Occasional,2
CUST00313,54,Male,Ahmedabad,High,Offline,Dell,Above 1.2L,UPI,Rare,2
CUST00314,41,Male,Jaipur,Medium,Offline,Samsung,30K-50K,EMI,Rare,2
CUST00315,46,Male,Kolkata,Medium,Offline,Acer,50K-80K,EMI,Rare,1
CUST00316,48,Female,Delhi,Medium,Online,Dell,50K-80K,Cash,Rare,4
CUST00317,52,Male,Delhi,Low,Online,Lenovo,80K-1.2L,Credit Card,Occasional,1
CUST00318,50,Male,Pune,Low,Online,Samsung,30K-50K,UPI,Occasional,4
CUST00319,38,Female,Mumbai,High,Online,Dell,30K-50K,Credit Card,Occasional,4
CUST00320,49,Female,Delhi,Low,Online,Apple,30K-50K,Debit Card,Rare,4
CUST00321,40,Female,Chennai,Low,Online,HP,80K-1.2L,EMI,Occasional,1
CUST00322,50,Female,Mumbai,Medium,Online,Asus,30K-50K,Debit Card,Rare,5
CUST00323,20,Male,Chennai,Medium,Online,Dell,30K-50K,EMI,Rare,3
CUST00324,35,Male,Kolkata,Low,Online,Dell,50K-80K,UPI,Rare,5
CUST00325,42,Male,Jaipur,Low,Online,Samsung,Below 30K,Debit Card,Rare,1
CUST00326,59,Female,Mumbai,Medium,Offline,Lenovo,Below 30K,Cash,Rare,4
CUST00327,48,Female,Kolkata,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,3
CUST00328,20,Male,Delhi,Low,Offline,MSI,50K-80K,EMI,Frequent,5
CUST00329,57,Male,Jaipur,Medium,Online,HP,50K-80K,EMI,Frequent,2
CUST00330,41,Female,Hyderabad,Medium,Offline,Asus,80K-1.2L,Credit Card,Rare,5
CUST00331,49,Male,Delhi,High,Online,MSI,80K-1.2L,Debit Card,Rare,1
CUST00332,39,Female,Bangalore,Medium,Online,MSI,30K-50K,Cash,Rare,3
CUST00333,40,Female,Ahmedabad,Low,Online,Dell,50K-80K,UPI,Rare,2
CUST00334,19,Female,Mumbai,Medium,Offline,HP,Below 30K,Credit Card,Rare,3
CUST00335,44,Female,Bangalore,Medium,Online,Samsung,Below 30K,Debit Card,Rare,3
CUST00336,59,Female,Mumbai,Low,Online,Samsung,Below 30K,Credit Card,Occasional,5
CUST00337,19,Male,Ahmedabad,Medium,Offline,Samsung,30K-50K,Debit Card,Rare,4
CUST00338,43,Female,Mumbai,Low,Online,Asus,30K-50K,UPI,Rare,5
CUST00339,34,Female,Kolkata,Low,Online,HP,30K-50K,UPI,Occasional,2
CUST00340,57,Male,Chennai,Medium,Online,Dell,50K-80K,Cash,Occasional,1
CUST00341,50,Male,Pune,Low,Online,Samsung,30K-50K,Credit Card,Rare,5
CUST00342,26,Male,Kolkata,High,Online,Lenovo,50K-80K,Cash,Rare,4
CUST00343,56,Male,Ahmedabad,Medium,Online,Lenovo,30K-50K,Debit Card,Frequent,4
CUST00344,46,Female,Mumbai,Medium,Offline,Lenovo,30K-50K,UPI,Occasional,5
CUST00345,59,Female,Kolkata,Medium,Offline,Apple,Below 30K,UPI,Rare,2
CUST00346,43,Male,Chennai,Medium,Online,HP,30K-50K,EMI,Occasional,4
CUST00347,52,Male,Bangalore,Low,Online,Samsung,Below 30K,EMI,Rare,4
CUST00348,42,Female,Kolkata,High,Offline,Dell,50K-80K,Cash,Occasional,2
CUST00349,41,Male,Bangalore,High,Offline,HP,50K-80K,Credit Card,Rare,2
CUST00350,30,Male,Ahmedabad,Low,Offline,Lenovo,30K-50K,Debit Card,Rare,2
CUST00351,24,Female,Bangalore,Low,Online,Acer,30K-50K,Cash,Occasional,2
CUST00352,53,Male,Mumbai,Low,Offline,Acer,80K-1.2L,UPI,Occasional,5
CUST00353,37,Male,Jaipur,Medium,Offline,Samsung,30K-50K,UPI,Rare,5
CUST00354,18,Male,Jaipur,Medium,Online,HP,Below 30K,UPI,Rare,3
CUST00355,25,Male,Hyderabad,High,Online,Samsung,50K-80K,Debit Card,Rare,3
CUST00356,33,Female,Mumbai,Medium,Online,Asus,50K-80K,Cash,Rare,3
CUST00357,31,Male,Ahmedabad,Medium,Online,Acer,50K-80K,Debit Card,Rare,4
CUST00358,29,Male,Delhi,Medium,Offline,Acer,50K-80K,UPI,Occasional,2
CUST00359,40,Female,Jaipur,Medium,Offline,HP,Below 30K,EMI,Rare,5
CUST00360,32,Female,Ahmedabad,Medium,Offline,MSI,30K-50K,Cash,Occasional,5
CUST00361,45,Male,Bangalore,Medium,Offline,Apple,30K-50K,EMI,Occasional,2
CUST00362,51,Male,Kolkata,Medium,Online,Apple,50K-80K,Cash,Rare,3
CUST00363,19,Female,Jaipur,Medium,Online,Lenovo,80K-1.2L,UPI,Occasional,4
CUST00364,49,Male,Mumbai,Medium,Offline,Samsung,30K-50K,EMI,Frequent,5
CUST00365,40,Male,Jaipur,Medium,Online,Dell,Below 30K,EMI,Rare,1
CUST00366,39,Female,Chennai,Medium,Online,MSI,30K-50K,Cash,Frequent,4
CUST00367,42,Female,Chennai,Medium,Online,Samsung,Below 30K,EMI,Occasional,4
CUST00368,39,Female,Chennai,Medium,Online,Asus,30K-50K,EMI,Rare,3
CUST00369,39,Female,Jaipur,Medium,Online,Samsung,50K-80K,UPI,Rare,2
CUST00370,59,Female,Hyderabad,Medium,Online,MSI,Above 1.2L,Cash,Occasional,1
CUST00371,23,Male,Ahmedabad,Low,Online,Samsung,30K-50K,Cash,Rare,3
CUST00372,32,Female,Chennai,Low,Offline,Dell,30K-50K,Credit Card,Occasional,2
CUST00373,54,Male,Bangalore,Medium,Offline,Dell,30K-50K,Cash,Occasional,1
CUST00374,50,Male,Mumbai,Medium,Offline,Asus,30K-50K,UPI,Rare,5
CUST00375,25,Female,Pune,High,Online,Apple,30K-50K,EMI,Rare,1
CUST00376,22,Female,Chennai,Medium,Offline,MSI,50K-80K,Credit Card,Rare,3
CUST00377,56,Male,Ahmedabad,Medium,Offline,Samsung,Below 30K,EMI,Rare,1
CUST00378,21,Female,Bangalore,Low,Online,Acer,Above 1.2L,Cash,Occasional,1
CUST00379,23,Male,Mumbai,Low,Offline,Lenovo,50K-80K,Debit Card,Rare,1
CUST00380,49,Male,Kolkata,Medium,Online,HP,50K-80K,EMI,Rare,5
CUST00381,47,Male,Delhi,Low,Offline,Apple,30K-50K,Cash,Rare,2
CUST00382,52,Female,Bangalore,Medium,Online,Lenovo,50K-80K,UPI,Occasional,1
CUST00383,57,Female,Hyderabad,Medium,Online,Acer,30K-50K,Cash,Rare,4
CUST00384,33,Male,Bangalore,Medium,Online,Apple,30K-50K,Credit Card,Frequent,3
CUST00385,30,Female,Bangalore,High,Online,MSI,30K-50K,Debit Card,Occasional,4
CUST00386,59,Male,Hyderabad,Medium,Online,Asus,80K-1.2L,Debit Card,Occasional,2
CUST00387,47,Female,Kolkata,Low,Offline,Dell,30K-50K,Debit Card,Rare,3
CUST00388,36,Male,Jaipur,High,Offline,Asus,30K-50K,UPI,Rare,2
CUST00389,34,Male,Mumbai,High,Offline,Acer,30K-50K,Debit Card,Rare,3
CUST00390,36,Female,Bangalore,Low,Online,HP,Below 30K,EMI,Rare,4
CUST00391,45,Male,Bangalore,Low,Offline,Samsung,30K-50K,UPI,Occasional,4
CUST00392,43,Male,Hyderabad,Low,Online,Asus,30K-50K,Cash,Rare,5
CUST00393,54,Female,Ahmedabad,Low,Offline,Acer,50K-80K,Credit Card,Rare,2
CUST00394,43,Female,Bangalore,High,Online,Dell,30K-50K,UPI,Occasional,4
CUST00395,40,Male,Bangalore,Medium,Online,Apple,50K-80K,Credit Card,Rare,3
CUST00396,26,Male,Hyderabad,Medium,Offline,Lenovo,50K-80K,UPI,Rare,1
CUST00397,29,Male,Ahmedabad,High,Offline,Acer,30K-50K,Cash,Rare,1
CUST00398,18,Male,Hyderabad,Medium,Online,Acer,50K-80K,Credit Card,Occasional,1
CUST00399,18,Male,Bangalore,Medium,Offline,MSI,50K-80K,UPI,Rare,5
CUST00400,51,Female,Chennai,High,Online,HP,50K-80K,Credit Card,Occasional,4
CUST00401,49,Female,Mumbai,High,Offline,Apple,50K-80K,Debit Card,Rare,2
CUST00402,42,Male,Ahmedabad,High,Online,Acer,50K-80K,Debit Card,Rare,2
CUST00403,57,Male,Chennai,Medium,Online,Acer,Below 30K,Debit Card,Occasional,5
CUST00404,18,Male,Hyderabad,Medium,Online,Lenovo,50K-80K,EMI,Occasional,3
CUST00405,33,Male,Bangalore,Low,Online,Samsung,30K-50K,Debit Card,Rare,4
CUST00406,56,Female,Hyderabad,Medium,Offline,Dell,50K-80K,Debit Card,Occasional,4
CUST00407,22,Male,Jaipur,High,Online,Asus,30K-50K,Cash,Rare,3
CUST00408,39,Male,Jaipur,Low,Online,MSI,80K-1.2L,Credit Card,Occasional,3
CUST00409,46,Female,Bangalore,Medium,Online,Apple,30K-50K,Credit Card,Occasional,4
CUST00410,20,Male,Bangalore,Medium,Online,Lenovo,50K-80K,Debit Card,Rare,4
CUST00411,29,Female,Chennai,Low,Offline,Lenovo,50K-80K,Credit Card,Frequent,1
CUST00412,43,Male,Pune,Medium,Online,Asus,80K-1.2L,UPI,Rare,2
CUST00413,33,Female,Bangalore,Low,Online,Apple,50K-80K,Debit Card,Occasional,1
CUST00414,54,Female,Ahmedabad,Medium,Online,Apple,Below 30K,Debit Card,Frequent,1
CUST00415,39,Female,Ahmedabad,Low,Online,MSI,80K-1.2L,EMI,Rare,2
CUST00416,46,Female,Hyderabad,High,Offline,Dell,50K-80K,UPI,Rare,5
CUST00417,31,Male,Chennai,Low,Online,Apple,50K-80K,Debit Card,Occasional,5
CUST00418,45,Male,Kolkata,Low,Online,MSI,80K-1.2L,Debit Card,Rare,5
CUST00419,22,Female,Delhi,Low,Offline,Acer,30K-50K,Credit Card,Occasional,5
CUST00420,47,Female,Hyderabad,High,Online,Asus,30K-50K,Debit Card,Rare,3
CUST00421,22,Male,Bangalore,Medium,Offline,Apple,50K-80K,Debit Card,Occasional,1
CUST00422,29,Male,Hyderabad,Medium,Online,Samsung,50K-80K,Debit Card,Rare,3
CUST00423,33,Male,Kolkata,Medium,Offline,Samsung,30K-50K,Debit Card,Rare,3
CUST00424,43,Male,Delhi,Medium,Online,Dell,50K-80K,EMI,Occasional,2
CUST00425,43,Male,Kolkata,Low,Online,Lenovo,30K-50K,UPI,Occasional,5
CUST00426,38,Female,Kolkata,Medium,Online,Acer,50K-80K,EMI,Rare,4
CUST00427,56,Male,Jaipur,Low,Offline,Apple,80K-1.2L,Credit Card,Rare,5
CUST00428,53,Male,Ahmedabad,High,Offline,Asus,30K-50K,Cash,Occasional,1
CUST00429,50,Female,Pune,Medium,Online,Apple,50K-80K,Debit Card,Occasional,3
CUST00430,47,Female,Bangalore,Medium,Offline,MSI,50K-80K,Credit Card,Occasional,1
CUST00431,54,Female,Chennai,Low,Online,HP,30K-50K,Cash,Occasional,3
CUST00432,40,Female,Hyderabad,Medium,Offline,Samsung,30K-50K,Debit Card,Rare,3
CUST00433,27,Male,Bangalore,Low,Offline,Dell,Below 30K,Debit Card,Occasional,3
CUST00434,22,Female,Jaipur,Low,Online,Lenovo,50K-80K,Cash,Occasional,4
CUST00435,53,Male,Ahmedabad,Low,Offline,HP,30K-50K,EMI,Rare,5
CUST00436,51,Male,Hyderabad,Medium,Online,Asus,30K-50K,Cash,Rare,3
CUST00437,48,Female,Chennai,Medium,Online,Apple,30K-50K,Cash,Rare,2
CUST00438,27,Female,Pune,Medium,Online,Dell,30K-50K,UPI,Occasional,3
CUST00439,36,Male,Bangalore,Low,Offline,Acer,50K-80K,Debit Card,Occasional,5
CUST00440,49,Male,Ahmedabad,Medium,Offline,MSI,50K-80K,Debit Card,Occasional,5
CUST00441,18,Male,Mumbai,Medium,Offline,MSI,30K-50K,EMI,Rare,4
CUST00442,22,Male,Bangalore,Low,Offline,Apple,50K-80K,EMI,Occasional,3
CUST00443,21,Male,Kolkata,Low,Offline,Samsung,50K-80K,UPI,Occasional,2
CUST00444,33,Female,Kolkata,High,Online,Apple,30K-50K,UPI,Rare,4
CUST00445,41,Male,Delhi,High,Online,Apple,Below 30K,UPI,Rare,4
CUST00446,33,Female,Ahmedabad,High,Online,Acer,80K-1.2L,EMI,Occasional,3
CUST00447,19,Female,Kolkata,High,Online,Apple,50K-80K,Cash,Frequent,3
CUST00448,45,Female,Pune,Low,Online,Dell,50K-80K,Debit Card,Rare,4
CUST00449,49,Female,Pune,Low,Online,Acer,Below 30K,Debit Card,Rare,4
CUST00450,44,Male,Kolkata,Medium,Offline,Acer,80K-1.2L,Credit Card,Rare,4
CUST00451,37,Male,Ahmedabad,Medium,Offline,Samsung,50K-80K,EMI,Rare,1
CUST00452,41,Female,Jaipur,High,Online,HP,80K-1.2L,EMI,Rare,4
CUST00453,29,Female,Chennai,Medium,Offline,Asus,Above 1.2L,UPI,Rare,5
CUST00454,52,Female,Chennai,Medium,Online,Acer,Above 1.2L,Credit Card,Occasional,2
CUST00455,50,Male,Ahmedabad,Low,Offline,HP,80K-1.2L,Credit Card,Occasional,2
CUST00456,50,Female,Mumbai,High,Online,Dell,Below 30K,EMI,Rare,3
CUST00457,54,Male,Chennai,High,Online,Asus,80K-1.2L,UPI,Occasional,4
CUST00458,29,Female,Hyderabad,Low,Offline,Acer,Below 30K,Debit Card,Occasional,2
CUST00459,20,Female,Chennai,High,Online,Lenovo,80K-1.2L,UPI,Rare,2
CUST00460,18,Male,Hyderabad,Low,Online,HP,30K-50K,Debit Card,Rare,5
CUST00461,50,Female,Kolkata,Low,Online,Dell,50K-80K,EMI,Occasional,5
CUST00462,57,Male,Jaipur,Medium,Online,Dell,Below 30K,UPI,Occasional,1
CUST00463,27,Male,Jaipur,Medium,Offline,Dell,50K-80K,Credit Card,Rare,1
CUST00464,46,Male,Chennai,Low,Online,MSI,Below 30K,Cash,Rare,2
CUST00465,30,Female,Chennai,Medium,Offline,Asus,30K-50K,Credit Card,Occasional,3
CUST00466,29,Female,Ahmedabad,High,Online,Samsung,80K-1.2L,Debit Card,Rare,2
CUST00467,48,Female,Chennai,Medium,Online,Apple,50K-80K,EMI,Occasional,3
CUST00468,19,Male,Delhi,Medium,Online,Lenovo,Below 30K,UPI,Occasional,2
CUST00469,52,Female,Delhi,Low,Offline,Asus,30K-50K,EMI,Rare,5
CUST00470,40,Female,Mumbai,Low,Online,Asus,Below 30K,EMI,Rare,4
CUST00471,34,Male,Kolkata,Low,Online,Samsung,50K-80K,Debit Card,Rare,2
CUST00472,43,Female,Hyderabad,Low,Online,Samsung,Above 1.2L,EMI,Rare,1
CUST00473,25,Male,Jaipur,Low,Online,Acer,50K-80K,UPI,Rare,3
CUST00474,46,Female,Kolkata,Low,Offline,MSI,30K-50K,Credit Card,Occasional,3
CUST00475,43,Male,Hyderabad,Medium,Online,HP,30K-50K,EMI,Rare,2
CUST00476,27,Male,Hyderabad,Medium,Online,Lenovo,Above 1.2L,UPI,Rare,3
CUST00477,43,Male,Bangalore,High,Online,Dell,30K-50K,UPI,Occasional,1
CUST00478,51,Female,Chennai,Low,Online,Asus,50K-80K,Debit Card,Occasional,5
CUST00479,58,Male,Mumbai,Medium,Online,Lenovo,30K-50K,EMI,Frequent,4
CUST00480,24,Male,Chennai,Low,Online,HP,50K-80K,Debit Card,Rare,4
CUST00481,21,Female,Mumbai,Medium,Online,Apple,80K-1.2L,Credit Card,Rare,3
CUST00482,28,Female,Kolkata,Low,Online,Lenovo,30K-50K,Credit Card,Rare,2
CUST00483,46,Male,Ahmedabad,High,Online,MSI,50K-80K,UPI,Rare,3
CUST00484,53,Male,Ahmedabad,Medium,Offline,MSI,50K-80K,EMI,Occasional,1
CUST00485,42,Male,Kolkata,Medium,Offline,Dell,30K-50K,UPI,Rare,2
CUST00486,38,Male,Delhi,Low,Online,MSI,30K-50K,EMI,Occasional,5
CUST00487,53,Female,Hyderabad,Medium,Online,Asus,50K-80K,Debit Card,Rare,1
CUST00488,27,Female,Mumbai,Medium,Offline,Apple,30K-50K,Credit Card,Rare,5
CUST00489,54,Female,Pune,Low,Offline,Samsung,80K-1.2L,Credit Card,Occasional,2
CUST00490,26,Male,Chennai,Medium,Online,HP,Below 30K,Debit Card,Rare,5
CUST00491,41,Female,Kolkata,High,Offline,Dell,Below 30K,Cash,Rare,1
CUST00492,52,Female,Hyderabad,Medium,Offline,Samsung,30K-50K,Cash,Rare,1
CUST00493,52,Female,Mumbai,High,Online,Apple,Below 30K,Cash,Frequent,3
CUST00494,53,Female,Jaipur,High,Online,Acer,30K-50K,EMI,Rare,2
CUST00495,35,Female,Chennai,High,Offline,Acer,30K-50K,Debit Card,Rare,4
CUST00496,56,Female,Ahmedabad,Medium,Online,HP,50K-80K,EMI,Occasional,4
CUST00497,49,Male,Kolkata,Medium,Offline,Dell,Above 1.2L,EMI,Occasional,5
CUST00498,41,Female,Ahmedabad,Medium,Offline,MSI,50K-80K,Debit Card,Occasional,4
CUST00499,40,Male,Mumbai,Medium,Offline,Asus,30K-50K,EMI,Rare,4
CUST00500,49,Female,Ahmedabad,High,Online,HP,80K-1.2L,Debit Card,Frequent,1
CUST00501,54,Male,Chennai,Low,Online,MSI,30K-50K,Cash,Occasional,1
CUST00502,29,Female,Delhi,Medium,Online,Apple,30K-50K,Cash,Rare,1
CUST00503,30,Female,Hyderabad,Low,Offline,Dell,30K-50K,EMI,Rare,4
CUST00504,40,Male,Delhi,Low,Offline,Acer,30K-50K,Credit Card,Frequent,5
CUST00505,42,Male,Kolkata,Low,Online,Acer,80K-1.2L,Debit Card,Occasional,2
CUST00506,52,Female,Delhi,Medium,Online,Lenovo,30K-50K,UPI,Occasional,3
CUST00507,58,Female,Bangalore,Low,Offline,Dell,50K-80K,UPI,Occasional,5
CUST00508,47,Male,Hyderabad,Medium,Offline,Apple,30K-50K,EMI,Rare,1
CUST00509,34,Male,Mumbai,Medium,Online,Apple,50K-80K,Credit Card,Rare,5
CUST00510,37,Female,Hyderabad,Low,Online,Lenovo,50K-80K,Debit Card,Rare,2
CUST00511,42,Male,Bangalore,Low,Offline,MSI,30K-50K,Cash,Rare,1
CUST00512,39,Male,Pune,Medium,Offline,Apple,50K-80K,EMI,Rare,2
CUST00513,30,Male,Delhi,Medium,Offline,MSI,50K-80K,Debit Card,Rare,3
CUST00514,36,Male,Hyderabad,High,Online,MSI,50K-80K,Debit Card,Occasional,5
CUST00515,53,Male,Ahmedabad,High,Online,Dell,50K-80K,Debit Card,Rare,3
CUST00516,29,Male,Mumbai,High,Online,MSI,50K-80K,Credit Card,Rare,4
CUST00517,58,Male,Jaipur,Medium,Offline,Acer,Below 30K,Debit Card,Occasional,5
CUST00518,36,Male,Kolkata,High,Offline,HP,50K-80K,Credit Card,Occasional,4
CUST00519,29,Male,Kolkata,High,Offline,Acer,30K-50K,Credit Card,Rare,2
CUST00520,26,Male,Kolkata,High,Online,MSI,30K-50K,Debit Card,Occasional,4
CUST00521,24,Male,Hyderabad,Low,Offline,Samsung,80K-1.2L,Cash,Occasional,2
CUST00522,45,Female,Delhi,High,Online,Acer,Below 30K,Debit Card,Rare,3
CUST00523,31,Male,Hyderabad,Medium,Online,Dell,30K-50K,Cash,Rare,1
CUST00524,48,Male,Chennai,Medium,Online,MSI,Below 30K,EMI,Rare,3
CUST00525,36,Male,Ahmedabad,Low,Offline,Samsung,Below 30K,UPI,Occasional,4
CUST00526,33,Male,Jaipur,Medium,Offline,Apple,30K-50K,EMI,Rare,2
CUST00527,22,Female,Jaipur,Low,Online,Lenovo,Above 1.2L,Credit Card,Rare,4
CUST00528,52,Female,Ahmedabad,Low,Online,Lenovo,30K-50K,EMI,Occasional,1
CUST00529,29,Female,Bangalore,Low,Offline,Asus,50K-80K,UPI,Rare,5
CUST00530,42,Female,Chennai,High,Online,Lenovo,Below 30K,UPI,Rare,5
CUST00531,38,Female,Mumbai,Low,Offline,Lenovo,50K-80K,Cash,Rare,5
CUST00532,53,Male,Jaipur,Medium,Online,Apple,Above 1.2L,EMI,Rare,4
CUST00533,40,Male,Kolkata,Low,Online,HP,30K-50K,Credit Card,Occasional,5
CUST00534,33,Male,Hyderabad,Medium,Online,HP,80K-1.2L,Credit Card,Occasional,2
CUST00535,56,Male,Bangalore,Low,Online,Apple,Above 1.2L,Cash,Rare,1
CUST00536,59,Male,Ahmedabad,Low,Online,Lenovo,50K-80K,Cash,Rare,3
CUST00537,56,Female,Pune,Medium,Online,Dell,30K-50K,EMI,Rare,2
CUST00538,31,Male,Mumbai,Medium,Online,Acer,50K-80K,Cash,Frequent,1
CUST00539,48,Female,Kolkata,Low,Online,MSI,80K-1.2L,UPI,Occasional,3
CUST00540,22,Female,Jaipur,Low,Offline,Acer,30K-50K,Credit Card,Rare,5
CUST00541,52,Male,Hyderabad,Low,Online,Samsung,30K-50K,UPI,Rare,3
CUST00542,40,Male,Ahmedabad,High,Online,HP,30K-50K,Debit Card,Rare,4
CUST00543,46,Male,Mumbai,Medium,Offline,Samsung,30K-50K,UPI,Rare,4
CUST00544,28,Male,Pune,Medium,Online,Apple,80K-1.2L,Credit Card,Frequent,5
CUST00545,35,Male,Bangalore,Low,Online,Samsung,30K-50K,Debit Card,Occasional,5
CUST00546,29,Male,Jaipur,Medium,Offline,Dell,30K-50K,EMI,Occasional,2
CUST00547,26,Male,Hyderabad,Low,Offline,Lenovo,50K-80K,Debit Card,Rare,2
CUST00548,27,Male,Kolkata,Low,Offline,Apple,30K-50K,Cash,Rare,4
CUST00549,34,Female,Ahmedabad,Medium,Online,Samsung,30K-50K,Credit Card,Rare,1
CUST00550,55,Female,Ahmedabad,Medium,Offline,HP,50K-80K,Cash,Rare,2
CUST00551,24,Female,Bangalore,Low,Online,MSI,30K-50K,UPI,Rare,1
CUST00552,30,Male,Delhi,Medium,Online,Dell,30K-50K,EMI,Rare,4
CUST00553,57,Male,Delhi,High,Offline,Dell,Below 30K,Credit Card,Rare,2
CUST00554,59,Female,Kolkata,Medium,Online,HP,50K-80K,EMI,Rare,1
CUST00555,26,Male,Pune,Medium,Offline,Dell,80K-1.2L,Credit Card,Frequent,1
CUST00556,44,Male,Ahmedabad,High,Online,Acer,80K-1.2L,Cash,Frequent,2
CUST00557,19,Female,Ahmedabad,High,Online,MSI,30K-50K,UPI,Rare,5
CUST00558,22,Female,Ahmedabad,Medium,Offline,HP,50K-80K,Debit Card,Rare,3
CUST00559,46,Male,Bangalore,Medium,Online,Acer,80K-1.2L,EMI,Rare,5
CUST00560,54,Male,Delhi,Low,Offline,Apple,30K-50K,Credit Card,Occasional,3
CUST00561,55,Male,Chennai,Medium,Offline,Asus,80K-1.2L,Credit Card,Frequent,1
CUST00562,36,Male,Mumbai,Low,Offline,MSI,80K-1.2L,EMI,Occasional,2
CUST00563,25,Male,Bangalore,Low,Online,Lenovo,30K-50K,Debit Card,Occasional,4
CUST00564,18,Male,Jaipur,Medium,Online,Apple,30K-50K,UPI,Rare,2
CUST00565,39,Male,Pune,Low,Offline,Acer,30K-50K,Credit Card,Rare,5
CUST00566,34,Female,Pune,Medium,Offline,Lenovo,30K-50K,Credit Card,Rare,3
CUST00567,24,Female,Mumbai,Medium,Online,Lenovo,80K-1.2L,EMI,Occasional,2
CUST00568,42,Female,Pune,Medium,Offline,Acer,80K-1.2L,EMI,Rare,3
CUST00569,21,Male,Pune,Low,Online,Acer,Below 30K,Credit Card,Occasional,5
CUST00570,53,Male,Chennai,Low,Offline,MSI,50K-80K,Credit Card,Occasional,5
CUST00571,23,Male,Pune,Medium,Online,HP,50K-80K,Credit Card,Rare,2
CUST00572,48,Male,Ahmedabad,High,Online,Asus,30K-50K,Cash,Frequent,4
CUST00573,36,Male,Bangalore,Low,Online,MSI,50K-80K,Credit Card,Rare,4
CUST00574,56,Female,Delhi,Low,Online,Acer,80K-1.2L,UPI,Frequent,3
CUST00575,44,Female,Pune,High,Offline,Lenovo,30K-50K,UPI,Frequent,2
CUST00576,27,Male,Kolkata,Low,Online,Lenovo,Below 30K,Debit Card,Rare,1
CUST00577,43,Male,Kolkata,High,Offline,Apple,Below 30K,EMI,Rare,5
CUST00578,36,Female,Kolkata,Medium,Online,Asus,30K-50K,Debit Card,Rare,3
CUST00579,56,Male,Pune,Medium,Online,Asus,30K-50K,Credit Card,Occasional,5
CUST00580,20,Male,Jaipur,Medium,Online,Samsung,30K-50K,EMI,Rare,3
CUST00581,30,Male,Ahmedabad,Low,Online,Samsung,50K-80K,Credit Card,Frequent,2
CUST00582,45,Female,Hyderabad,Medium,Online,Lenovo,50K-80K,EMI,Rare,3
CUST00583,37,Female,Pune,High,Online,Asus,30K-50K,Cash,Occasional,3
CUST00584,45,Male,Jaipur,Medium,Offline,Apple,30K-50K,Cash,Frequent,1
CUST00585,25,Female,Hyderabad,Medium,Online,HP,80K-1.2L,Cash,Occasional,3
CUST00586,58,Female,Mumbai,Medium,Online,Lenovo,80K-1.2L,Debit Card,Rare,4
CUST00587,56,Male,Chennai,Low,Offline,Dell,30K-50K,EMI,Rare,3
CUST00588,18,Male,Ahmedabad,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,3
CUST00589,20,Male,Pune,Medium,Online,Lenovo,80K-1.2L,EMI,Rare,2
CUST00590,30,Female,Bangalore,Medium,Online,HP,Below 30K,Credit Card,Rare,3
CUST00591,45,Male,Bangalore,Medium,Online,Acer,30K-50K,Cash,Rare,1
CUST00592,42,Female,Bangalore,Medium,Online,Samsung,30K-50K,Cash,Occasional,2
CUST00593,50,Male,Mumbai,High,Online,Acer,30K-50K,EMI,Rare,5
CUST00594,55,Female,Mumbai,Medium,Offline,Dell,30K-50K,Debit Card,Occasional,4
CUST00595,23,Male,Hyderabad,Low,Offline,Samsung,30K-50K,Debit Card,Rare,4
CUST00596,49,Female,Mumbai,Medium,Online,Dell,50K-80K,UPI,Rare,5
CUST00597,38,Female,Kolkata,Medium,Offline,Dell,80K-1.2L,Cash,Rare,3
CUST00598,33,Female,Chennai,Medium,Online,Samsung,Above 1.2L,Cash,Rare,1
CUST00599,38,Female,Kolkata,High,Online,Acer,Below 30K,Debit Card,Rare,1
CUST00600,28,Male,Pune,Medium,Online,MSI,30K-50K,Cash,Occasional,1
CUST00601,54,Female,Hyderabad,Medium,Online,HP,50K-80K,Debit Card,Frequent,1
CUST00602,53,Male,Jaipur,Medium,Online,Asus,50K-80K,UPI,Rare,3
CUST00603,52,Male,Hyderabad,Low,Online,Dell,30K-50K,EMI,Rare,5
CUST00604,36,Male,Jaipur,Low,Offline,Samsung,30K-50K,EMI,Rare,5
CUST00605,37,Male,Chennai,High,Offline,Asus,30K-50K,UPI,Occasional,4
CUST00606,35,Male,Mumbai,Medium,Online,Apple,30K-50K,Cash,Occasional,5
CUST00607,58,Female,Mumbai,Low,Offline,Samsung,30K-50K,Credit Card,Occasional,1
CUST00608,31,Male,Pune,Low,Offline,HP,Above 1.2L,Cash,Rare,3
CUST00609,32,Female,Bangalore,Medium,Online,Asus,Below 30K,Debit Card,Rare,2
CUST00610,48,Male,Delhi,Medium,Online,Acer,Above 1.2L,Credit Card,Rare,2
